status;http;url;source;markdown;src_chars;local_chars;live_chars;local_cov;live_cov;src_img;local_img;live_img;src_yt;live_yt;issues;missing_local;missing_live;mojibake;error
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/factcheck-org-site-en-anglais/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\FactCheck org Site en anglais.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\factcheck-org-site-en-anglais.md;339;339;339;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/grille-d-evaluation-du-grand-oral-aide/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Grille d evaluation du grand oral Aide.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\grille-d-evaluation-du-grand-oral-aide.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/hoaxbuster-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Hoaxbuster Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\hoaxbuster-site.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/le-gorafi-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Le Gorafi Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\le-gorafi-site.md;126;126;126;1.0000;1.0000;1;1;1;0;0;;;;;
FAIL;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/les-decodeurs-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Les Decodeurs Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\les-decodeurs-site.md;16;16;16;1.0000;1.0000;1;1;1;0;0;1 image(s) publique(s) inaccessible(s);;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/les-infox-les-fake-news/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Les infox les fake news.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\les-infox-les-fake-news.md;819;819;819;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/les-infox-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Les infox Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\les-infox-questions.md;592;592;592;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/loi-contre-la-manipulation-de-l-information-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Loi contre la manipulation de l information Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\loi-contre-la-manipulation-de-l-information-article.md;19023;19023;19023;1.0000;1.0000;2;2;2;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/snopes-com-site-en-anglais/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Snopes com Site en anglais.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\snopes-com-site-en-anglais.md;144;144;144;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/attention-aux-infox/toutes-les-fausses-informations-ne-sont-pas-des-infox/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Attention aux infox\Toutes les fausses informations ne sont pas des infox.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\attention-aux-infox\toutes-les-fausses-informations-ne-sont-pas-des-infox.md;369;369;369;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/a-quoi-un-graphe-sert-il/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\A quoi un graphe sert il.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\a-quoi-un-graphe-sert-il.md;238;238;238;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/d-autres-caracteristiques-des-reseaux-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\D autres caracteristiques des reseaux Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\d-autres-caracteristiques-des-reseaux-questions.md;123;123;123;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/d-autres-caracteristiques-des-reseaux/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\D autres caracteristiques des reseaux.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\d-autres-caracteristiques-des-reseaux.md;797;797;797;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/le-graphe-d-un-petit-reseau-amis-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Le graphe d un petit reseau amis Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\le-graphe-d-un-petit-reseau-amis-questions.md;93;93;93;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/lecture-du-graphe-un-petit-reseau-d-amis/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Lecture du graphe Un petit reseau d amis.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\lecture-du-graphe-un-petit-reseau-d-amis.md;764;764;764;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/les-liens-dans-game-of-thrones-graphe/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Les liens dans Game of Thrones Graphe.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\les-liens-dans-game-of-thrones-graphe.md;5272;5272;5272;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/les-liens-dans-games-of-thrones/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Les liens dans Games of Thrones.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\les-liens-dans-games-of-thrones.md;758;758;758;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/tableau-des-distances-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Tableau des distances Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\tableau-des-distances-questions.md;167;167;167;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/un-petit-reseau-d-amis-graphe/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Un petit reseau d amis Graphe.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\un-petit-reseau-d-amis-graphe.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/une-autre-representation-graphe/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Une autre representation Graphe.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\une-autre-representation-graphe.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/graphes-pour-reseaux-sociaux/une-autre-representation-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Graphes pour reseaux sociaux\Une autre representation Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\graphes-pour-reseaux-sociaux\une-autre-representation-questions.md;170;170;170;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/les-petits-mondes/la-theorie-du-petit-monde-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Les petits mondes\La theorie du petit monde Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\les-petits-mondes\la-theorie-du-petit-monde-video.md;0;27;27;1.0000;1.0000;0;0;0;1;1;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/les-petits-mondes/video-la-theorie-du-petit-monde-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Les petits mondes\Video La theorie du petit monde Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\les-petits-mondes\video-la-theorie-du-petit-monde-questions.md;426;426;426;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/les-vertus-des-reseaux-sociaux/vertus-des-reseaux-sociaux-et-vous/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Les vertus des reseaux sociaux\Vertus des reseaux sociaux Et vous.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\les-vertus-des-reseaux-sociaux\vertus-des-reseaux-sociaux-et-vous.md;406;406;406;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/les-vertus-des-reseaux-sociaux/vertus-des-reseaux-sociaux-qu-en-pense-chatgpt/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Les vertus des reseaux sociaux\Vertus des reseaux sociaux Qu en pense ChatGPT.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\les-vertus-des-reseaux-sociaux\vertus-des-reseaux-sociaux-qu-en-pense-chatgpt.md;2004;2004;2004;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/parametrer-son-profil/comment-faire-capture-ecran-selon-marque-votre-smartphone/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Parametrer son profil\Comment faire capture ecran selon marque votre smartphone.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\parametrer-son-profil\comment-faire-capture-ecran-selon-marque-votre-smartphone.md;7102;7102;7102;1.0000;1.0000;7;7;7;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/parametrer-son-profil/parametres-de-confidentialite-dans-une-application-mobile/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Parametrer son profil\Parametres de confidentialite dans une application mobile.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\parametrer-son-profil\parametres-de-confidentialite-dans-une-application-mobile.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/parametrer-son-profil/quels-parametres/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Parametrer son profil\Quels parametres.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\parametrer-son-profil\quels-parametres.md;370;370;370;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/quels-reseaux-sociaux/comparez-les-reseaux-sociaux/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Quels reseaux sociaux\Comparez les reseaux sociaux.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\quels-reseaux-sociaux\comparez-les-reseaux-sociaux.md;329;329;329;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/quels-reseaux-sociaux/listez-les-reseaux-que-vous-connaissez/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Quels reseaux sociaux\Listez les reseaux que vous connaissez.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\quels-reseaux-sociaux\listez-les-reseaux-que-vous-connaissez.md;144;144;144;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/quels-reseaux-sociaux/une-definition-des-reseaux-sociaux/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Quels reseaux sociaux\Une definition des reseaux sociaux.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\quels-reseaux-sociaux\une-definition-des-reseaux-sociaux.md;936;936;936;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/service-apres-vente-internet/service-apres-vente-d-internet-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Service apres vente Internet\Service Apres Vente d Internet Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\service-apres-vente-internet\service-apres-vente-d-internet-video.md;0;27;27;1.0000;1.0000;0;0;0;1;1;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/service-apres-vente-internet/video-service-apres-vente-d-internet-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Service apres vente Internet\Video Service Apres Vente d Internet Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\service-apres-vente-internet\video-service-apres-vente-d-internet-questions.md;978;978;978;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/anatomy-of-facebook-article-en-anglais/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Anatomy of Facebook Article en anglais.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\anatomy-of-facebook-article-en-anglais.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/caracteristiques-d-un-graphe/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Caracteristiques d un graphe.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\caracteristiques-d-un-graphe.md;1544;1544;1544;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/comment-differencier-les-reseaux-sociaux/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Comment differencier les reseaux sociaux.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\comment-differencier-les-reseaux-sociaux.md;773;773;773;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/comment-reseaux-sociaux-bousculent-theorie-milgram-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Comment reseaux sociaux bousculent Theorie Milgram Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\comment-reseaux-sociaux-bousculent-theorie-milgram-article.md;5826;5826;5826;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/contre-la-manipulation-de-l-information-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Contre la manipulation de l information Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\contre-la-manipulation-de-l-information-article.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/faire-face-au-cyberharcelement-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Faire face au cyberharcelement Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\faire-face-au-cyberharcelement-article.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/identification-et-identite/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Identification et identite.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\identification-et-identite.md;700;700;700;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/l-identite-numerique/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\L identite numerique.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\l-identite-numerique.md;641;641;641;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/la-cyberviolence-le-cyberharcelement/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\La cyberviolence le cyberharcelement.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\la-cyberviolence-le-cyberharcelement.md;1850;1850;1850;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/la-double-authentification-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\La double authentification Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\la-double-authentification-article.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/la-fuite-de-donnees-personnelles/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\La fuite de donnees personnelles.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\la-fuite-de-donnees-personnelles.md;475;475;475;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/la-reputation-sur-les-reseaux-ou-e/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\La reputation sur les reseaux ou e.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\la-reputation-sur-les-reseaux-ou-e.md;781;781;781;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/les-fake-news-ou-infox-fausses-nouvelles/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Les fake news ou infox fausses nouvelles.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\les-fake-news-ou-infox-fausses-nouvelles.md;739;739;739;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/les-reseaux-sociaux-actuels-en-france-et-ailleurs/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Les reseaux sociaux actuels en France et ailleurs.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\les-reseaux-sociaux-actuels-en-france-et-ailleurs.md;1573;1573;1573;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/les-reseaux-sociaux-des-petits-mondes/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Les reseaux sociaux des petits mondes.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\les-reseaux-sociaux-des-petits-mondes.md;1748;1748;1748;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/liste-des-reseaux-sociaux-et-de-leurs-specificites/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Liste des reseaux sociaux et de leurs specificites.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\liste-des-reseaux-sociaux-et-de-leurs-specificites.md;1316;1316;1316;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/pourquoi-modeliser-un-reseau-social-par-graphe/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Pourquoi modeliser un reseau social par graphe.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\pourquoi-modeliser-un-reseau-social-par-graphe.md;488;488;488;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/cours/qu-est-ce-qu-un-reseau-social/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Cours\Qu est ce qu un reseau social.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\cours\qu-est-ce-qu-un-reseau-social.md;281;281;281;1.0000;1.0000;0;0;0;0;0;;;;;
